reference	query	s_gene	s_seq	s_start	s_end	s_strand	s_gene_bp	n_hsps	sum_aln_len	sum_nident	identity_pct	distance	in_selected_pairs
AG-916-M14	AG-899-C09	AG-916-M14_00871	AG-916-M14_NODE_3	109046	110035	+	990	1	990	965.0025	97.475	0.02525	1
AG-916-M14	AG-899-C09	AG-916-M14_00872	AG-916-M14_NODE_3	110039	110800	+	762	1	762	732.99828	96.194	0.03806	1
AG-916-M14	AG-899-C09	AG-916-M14_00873	AG-916-M14_NODE_3	110806	111909	+	1104	1	1104	1045.99584	94.746	0.05254	1
AG-916-M14	AG-899-C09	AG-916-M14_00875	AG-916-M14_NODE_3	112062	112370	+	309	1	309	294.00114	95.146	0.04854	1
AG-916-M14	AG-899-C09	AG-916-M14_00883	AG-916-M14_NODE_3	117700	118443	-	744	1	744	704.00256	94.624	0.05376	1
AG-916-M14	AG-899-C09	AG-916-M14_00884	AG-916-M14_NODE_3	118446	119141	+	696	1	696	667.99992	95.977	0.04023	1
AG-916-M14	AG-899-C09	AG-916-M14_00885	AG-916-M14_NODE_3	119131	119907	+	777	1	777	765.99768	98.584	0.01416	1
AG-916-M14	AG-899-C09	AG-916-M14_00886	AG-916-M14_NODE_3	119904	121193	+	1290	1	1290	1253.9961	97.209	0.02791	1
AG-916-M14	AG-899-C09	AG-916-M14_00887	AG-916-M14_NODE_3	121193	121909	+	717	1	717	680.99943	94.979	0.05021	1
AG-916-M14	AG-899-C09	AG-916-M14_00888	AG-916-M14_NODE_3	121909	122148	+	240	1	240	232.9992	97.083	0.02917	1
AG-916-M14	AG-899-C09	AG-916-M14_00889	AG-916-M14_NODE_3	122145	122825	+	681	1	681	666.99864	97.944	0.02056	1
AG-916-M14	AG-899-C09	AG-916-M14_00890	AG-916-M14_NODE_3	122822	124987	+	2166	1	2166	2098.00926	96.861	0.03139	1
AG-916-M14	AG-899-C09	AG-916-M14_00891	AG-916-M14_NODE_3	124988	125221	+	234	1	234	231.00012	98.718	0.01282	1
AG-916-M14	AG-899-C09	AG-916-M14_00892	AG-916-M14_NODE_3	125221	125562	+	342	1	342	337.9986	98.83	0.0117	1
AG-916-M14	AG-899-C09	AG-916-M14_00893	AG-916-M14_NODE_3	125594	126046	-	453	1	453	442.99776	97.792	0.02208	1
AG-916-M14	AG-899-C09	AG-916-M14_00894	AG-916-M14_NODE_3	126099	126716	-	618	1	618	599.99766	97.087	0.02913	1
AG-916-M14	AG-899-C09	AG-916-M14_00895	AG-916-M14_NODE_3	126756	127445	-	690	1	693	679.0014	97.98	0.0202	1
AG-916-M14	AG-899-C09	AG-916-M14_00896	AG-916-M14_NODE_3	127442	129034	-	1593	1	1593	1555.99461	97.677	0.02323	1
AG-916-M14	AG-899-C09	AG-916-M14_00897	AG-916-M14_NODE_3	129019	130353	-	1335	1	1335	1326.0021	99.326	0.00674	1
AG-916-M14	AG-899-C09	AG-916-M14_00898	AG-916-M14_NODE_3	130343	131674	-	1332	1	1332	1321.99668	99.249	0.00751	1
AG-916-M14	AG-899-C09	AG-916-M14_00899	AG-916-M14_NODE_3	131675	132799	-	1125	1	1125	1117.00125	99.289	0.00711	1
AG-916-M14	AG-899-C09	AG-916-M14_00900	AG-916-M14_NODE_3	132814	134163	-	1350	1	1350	1345.005	99.63	0.0037	1
AG-916-M14	AG-899-C09	AG-916-M14_00901	AG-916-M14_NODE_3	134208	135479	-	1272	1	1272	1257.00312	98.821	0.01179	1
AG-916-M14	AG-899-C09	AG-916-M14_00902	AG-916-M14_NODE_3	135497	137293	-	1797	1	1797	1786.00236	99.388	0.00612	1
AG-916-M14	AG-899-C09	AG-916-M14_00903	AG-916-M14_NODE_3	137293	138573	-	1281	1	1281	1267.99785	98.985	0.01015	1
AG-916-M14	AG-899-C09	AG-916-M14_00904	AG-916-M14_NODE_3	138639	139577	+	939	1	939	932.99979	99.361	0.00639	1
AG-916-M14	AG-899-C09	AG-916-M14_00905	AG-916-M14_NODE_3	139574	140839	+	1266	1	1266	1259.99916	99.526	0.00474	1
AG-916-M14	AG-899-C09	AG-916-M14_00906	AG-916-M14_NODE_3	140825	142123	-	1299	1	1299	1291.99839	99.461	0.00539	1
AG-916-M14	AG-899-C09	AG-916-M14_00907	AG-916-M14_NODE_3	142155	143507	+	1353	1	1353	1346.00499	99.483	0.00517	1
AG-916-M14	AG-899-C09	AG-916-M14_00908	AG-916-M14_NODE_3	143490	144308	-	819	1	819	807.00165	98.535	0.01465	1
AG-916-M14	AG-899-C09	AG-916-M14_00909	AG-916-M14_NODE_3	144280	145221	-	942	1	942	927.00336	98.408	0.01592	1
AG-916-M14	AG-899-C09	AG-916-M14_00910	AG-916-M14_NODE_3	145166	146224	-	1059	1	1059	1040.997	98.3	0.017	1
AG-916-M14	AG-899-C09	AG-916-M14_00911	AG-916-M14_NODE_3	146276	147361	-	1086	1	1086	1070.00322	98.527	0.01473	1
AG-916-M14	AG-899-C09	AG-916-M14_00912	AG-916-M14_NODE_3	147395	148252	-	858	1	858	847.99572	98.834	0.01166	1
AG-916-M14	AG-899-C09	AG-916-M14_00913	AG-916-M14_NODE_3	148249	149232	-	984	1	984	955.99536	97.154	0.02846	1
AG-916-M14	AG-899-C09	AG-916-M14_00914	AG-916-M14_NODE_3	149281	150393	+	1113	1	1113	1062.00234	95.418	0.04582	1
AG-916-M14	AG-899-C09	AG-916-M14_00915	AG-916-M14_NODE_3	150390	151493	+	1104	1	1104	1069.9968	96.92	0.0308	1
AG-916-M14	AG-899-C09	AG-916-M14_00916	AG-916-M14_NODE_3	151485	152084	-	600	1	600	591.0	98.5	0.015	1
AG-916-M14	AG-899-C09	AG-916-M14_00917	AG-916-M14_NODE_3	152089	152712	-	624	1	624	621.99696	99.679	0.00321	1
AG-916-M14	AG-899-C09	AG-916-M14_00918	AG-916-M14_NODE_3	152741	154129	+	1389	1	1389	1380.99936	99.424	0.00576	1
AG-916-M14	AG-899-C09	AG-916-M14_00919	AG-916-M14_NODE_3	154126	154983	-	858	1	858	850.00344	99.068	0.00932	1
AG-916-M14	AG-899-C09	AG-916-M14_00920	AG-916-M14_NODE_3	155052	156575	-	1524	1	1524	1515.999	99.475	0.00525	1
AG-916-M14	AG-899-C09	AG-916-M14_00921	AG-916-M14_NODE_3	156596	157786	-	1191	1	1191	1188.99912	99.832	0.00168	1
AG-916-M14	AG-899-C09	AG-916-M14_00922	AG-916-M14_NODE_3	157787	158434	-	648	1	648	638.99928	98.611	0.01389	1
AG-916-M14	AG-899-C09	AG-916-M14_00923	AG-916-M14_NODE_3	158431	159324	-	894	1	894	886.99998	99.217	0.00783	1
AG-916-M14	AG-899-C09	AG-916-M14_00924	AG-916-M14_NODE_3	159321	160196	-	876	1	876	856.99956	97.831	0.02169	1
AG-916-M14	AG-899-C09	AG-916-M14_00925	AG-916-M14_NODE_3	160180	161559	-	1380	1	1380	1343.9958	97.391	0.02609	1
AG-916-M14	AG-899-C09	AG-916-M14_00926	AG-916-M14_NODE_3	161556	162557	-	1002	1	1002	939.00426	93.713	0.06287	1
AG-916-M14	AG-899-C09	AG-916-M14_00927	AG-916-M14_NODE_3	162544	162819	-	276	1	276	259.00116	93.841	0.06159	1
AG-916-M14	AG-899-C09	AG-916-M14_00928	AG-916-M14_NODE_3	162827	163576	+	750	1	750	714.9975	95.333	0.04667	1
AG-916-M14	AG-899-C09	AG-916-M14_00929	AG-916-M14_NODE_3	163573	164466	+	894	1	894	862.00374	96.421	0.03579	1
AG-916-M14	AG-899-C09	AG-916-M14_00930	AG-916-M14_NODE_3	164468	165721	-	1254	1	1254	1212.9942	96.73	0.0327	1
AG-916-M14	AG-899-C09	AG-916-M14_00931	AG-916-M14_NODE_3	165721	166425	-	705	1	705	675.00225	95.745	0.04255	1
AG-916-M14	AG-899-C09	AG-916-M14_00932	AG-916-M14_NODE_3	166415	167767	-	1353	1	1353	1293.99567	95.639	0.04361	1
AG-916-M14	AG-899-C09	AG-916-M14_00933	AG-916-M14_NODE_3	167795	169726	-	1932	1	1933	1763.99781	91.257	0.08743	1
AG-916-M14	AG-899-C09	AG-916-M14_00934	AG-916-M14_NODE_3	169764	170717	-	954	1	954	939.00312	98.428	0.01572	1
AG-916-M14	AG-899-C09	AG-916-M14_00935	AG-916-M14_NODE_3	170710	171738	-	1029	1	1030	985.9984	95.728	0.04272	1
AG-916-M14	AG-899-C09	AG-916-M14_00936	AG-916-M14_NODE_3	171789	172283	-	495	1	477	463.00005	97.065	0.02935	1
AG-916-M14	AG-899-C09	AG-916-M14_00937	AG-916-M14_NODE_3	172407	173726	-	1320	1	1320	1287.0	97.5	0.025	1
AG-916-M14	AG-899-C09	AG-916-M14_00938	AG-916-M14_NODE_3	173772	174647	-	876	1	876	860.00424	98.174	0.01826	1
AG-916-M14	AG-899-C09	AG-916-M14_00939	AG-916-M14_NODE_3	174777	175172	-	396	1	395	390.99865	98.987	0.01013	1
AG-916-M14	AG-899-C09	AG-916-M14_00940	AG-916-M14_NODE_3	175177	175875	-	699	1	699	695.00172	99.428	0.00572	1
AG-916-M14	AG-899-C09	AG-916-M14_00941	AG-916-M14_NODE_3	175879	176205	-	327	1	327	324.99876	99.388	0.00612	1
AG-916-M14	AG-899-C09	AG-916-M14_00942	AG-916-M14_NODE_3	176198	176938	-	741	1	741	739.99965	99.865	0.00135	1
AG-916-M14	AG-899-C09	AG-916-M14_00943	AG-916-M14_NODE_3	176942	177757	-	816	1	816	814.99632	99.877	0.00123	1
AG-916-M14	AG-899-C09	AG-916-M14_00944	AG-916-M14_NODE_3	177754	178317	-	564	1	564	560.00124	99.291	0.00709	1
AG-916-M14	AG-899-C09	AG-916-M14_00945	AG-916-M14_NODE_3	178310	178642	-	333	1	333	333.0	100.0	0.0	1
AG-916-M14	AG-899-C09	AG-916-M14_00946	AG-916-M14_NODE_3	178635	178895	-	261	1	261	260.00037	99.617	0.00383	1
AG-916-M14	AG-899-C09	AG-916-M14_00947	AG-916-M14_NODE_3	178931	180862	+	1932	1	1932	1899.00144	98.292	0.01708	1
AG-916-M14	AG-899-C09	AG-916-M14_00948	AG-916-M14_NODE_3	180859	181875	+	1017	1	1017	1004.00274	98.722	0.01278	1
AG-916-M14	AG-899-C09	AG-916-M14_00949	AG-916-M14_NODE_3	181884	182801	+	918	1	918	909.0036	99.02	0.0098	1
AG-916-M14	AG-899-C09	AG-916-M14_00950	AG-916-M14_NODE_3	182798	183364	+	567	1	567	563.00265	99.295	0.00705	1
AG-916-M14	AG-899-C09	AG-916-M14_00951	AG-916-M14_NODE_3	183372	184166	+	795	1	795	791.00115	99.497	0.00503	1
AG-916-M14	AG-899-C09	AG-916-M14_00952	AG-916-M14_NODE_3	184213	184434	+	222	1	222	221.001	99.55	0.0045	1
AG-916-M14	AG-899-C09	AG-916-M14_00953	AG-916-M14_NODE_3	184447	185034	+	588	1	588	588.0	100.0	0.0	1
AG-916-M14	AG-899-C09	AG-916-M14_00954	AG-916-M14_NODE_3	185021	185488	-	468	1	468	468.0	100.0	0.0	1
AG-916-M14	AG-899-C09	AG-916-M14_00955	AG-916-M14_NODE_3	185597	186766	-	1170	1	777	775.00311	99.743	0.00257	1
AG-916-M14	AG-899-C09	AG-916-M14_00994	AG-916-M14_NODE_4	2114	3253	-	1140	1	1146	925.00536	80.716	0.19284	1
AG-916-M14	AG-899-C09	AG-916-M14_00996	AG-916-M14_NODE_4	4298	5608	-	1311	1	1313	1248.0065	95.05	0.0495	1
AG-916-M14	AG-899-C09	AG-916-M14_00997	AG-916-M14_NODE_4	5785	6267	-	483	1	456	439.99896	96.491	0.03509	1
AG-916-M14	AG-899-C09	AG-916-M14_00998	AG-916-M14_NODE_4	6273	6566	-	294	1	294	287.99946	97.959	0.02041	1
AG-916-M14	AG-899-C09	AG-916-M14_00999	AG-916-M14_NODE_4	6610	7056	+	447	1	443	414.00122	93.454	0.06546	1
AG-916-M14	AG-899-C09	AG-916-M14_01000	AG-916-M14_NODE_4	7053	7511	+	459	1	412	377.0006	91.505	0.08495	1
AG-916-M14	AG-899-C09	AG-916-M14_01001	AG-916-M14_NODE_4	7517	8095	+	579	1	557	498.00256	89.408	0.10592	1
AG-916-M14	AG-899-C09	AG-916-M14_01020	AG-916-M14_NODE_4	28406	29515	-	1110	1	56	49.0	87.5	0.125	1
AG-916-M14	AG-899-C09	AG-916-M14_01021	AG-916-M14_NODE_4	29654	29866	+	213	1	213	210.99993	99.061	0.00939	1
AG-916-M14	AG-899-C09	AG-916-M14_01022	AG-916-M14_NODE_4	29944	30780	+	837	1	837	817.00407	97.611	0.02389	1
AG-916-M14	AG-899-C09	AG-916-M14_01023	AG-916-M14_NODE_4	30865	31005	+	141	1	141	135.00045	95.745	0.04255	1
AG-916-M14	AG-899-C09	AG-916-M14_01024	AG-916-M14_NODE_4	31077	31526	-	450	1	399	391.00005	97.995	0.02005	1
AG-916-M14	AG-899-C09	AG-916-M14_01025	AG-916-M14_NODE_4	31523	31948	-	426	1	426	417.99972	98.122	0.01878	1
AG-916-M14	AG-899-C09	AG-916-M14_01026	AG-916-M14_NODE_4	32475	32939	+	465	1	465	453.9981	97.634	0.02366	1
AG-916-M14	AG-899-C09	AG-916-M14_01027	AG-916-M14_NODE_4	32941	34326	+	1386	1	1386	1364.00418	98.413	0.01587	1
AG-916-M14	AG-899-C09	AG-916-M14_01028	AG-916-M14_NODE_4	34382	35152	+	771	1	771	758.00094	98.314	0.01686	1
AG-916-M14	AG-899-C09	AG-916-M14_01054	AG-916-M14_NODE_4	55654	57993	+	2340	1	2340	2175.9894	92.991	0.07009	1
AG-916-M14	AG-899-C09	AG-916-M14_01055	AG-916-M14_NODE_4	57993	59618	+	1626	1	1626	1538.99274	94.649	0.05351	1
AG-916-M14	AG-899-C09	AG-916-M14_01056	AG-916-M14_NODE_4	59615	59815	-	201	1	201	197.0001	98.01	0.0199	1
AG-916-M14	AG-899-C09	AG-916-M14_01057	AG-916-M14_NODE_4	59818	60213	-	396	1	396	382.99932	96.717	0.03283	1
AG-916-M14	AG-899-C09	AG-916-M14_01058	AG-916-M14_NODE_4	60210	60947	-	738	1	738	706.99662	95.799	0.04201	1
AG-916-M14	AG-899-C09	AG-916-M14_01059	AG-916-M14_NODE_4	60972	61850	-	879	1	879	851.00385	96.815	0.03185	1
AG-916-M14	AG-899-C09	AG-916-M14_01060	AG-916-M14_NODE_4	61847	62566	-	720	1	720	691.9992	96.111	0.03889	1
AG-916-M14	AG-899-C09	AG-916-M14_01061	AG-916-M14_NODE_4	62590	63363	+	774	1	775	750.99825	96.903	0.03097	1
AG-916-M14	AG-899-C09	AG-916-M14_01062	AG-916-M14_NODE_4	63371	63868	+	498	1	498	493.00008	98.996	0.01004	1
AG-916-M14	AG-899-C09	AG-916-M14_01063	AG-916-M14_NODE_4	63865	64419	+	555	1	555	547.00245	98.559	0.01441	1
AG-916-M14	AG-899-C09	AG-916-M14_01064	AG-916-M14_NODE_4	64416	65519	-	1104	1	1108	1092.99768	98.646	0.01354	1
AG-916-M14	AG-899-C09	AG-916-M14_01065	AG-916-M14_NODE_4	65526	66362	+	837	1	837	830.99871	99.283	0.00717	1
AG-916-M14	AG-899-C09	AG-916-M14_01066	AG-916-M14_NODE_4	66392	66727	+	336	1	330	327.0003	99.091	0.00909	1
AG-916-M14	AG-899-C09	AG-916-M14_01067	AG-916-M14_NODE_4	66728	67345	+	618	1	618	611.99922	99.029	0.00971	1
AG-916-M14	AG-899-C09	AG-916-M14_01068	AG-916-M14_NODE_4	67347	67682	+	336	1	336	334.0008	99.405	0.00595	1
AG-916-M14	AG-899-C09	AG-916-M14_01069	AG-916-M14_NODE_4	67805	69058	-	1254	1	1254	1241.99922	99.043	0.00957	1
AG-916-M14	AG-899-C09	AG-916-M14_01070	AG-916-M14_NODE_4	69063	69908	-	846	1	846	832.99698	98.463	0.01537	1
AG-916-M14	AG-899-C09	AG-916-M14_01071	AG-916-M14_NODE_4	69910	70692	-	783	1	783	764.99883	97.701	0.02299	1
AG-916-M14	AG-899-C09	AG-916-M14_01072	AG-916-M14_NODE_4	70679	71884	-	1206	1	1206	1173.00384	97.264	0.02736	1
AG-916-M14	AG-899-C09	AG-916-M14_01073	AG-916-M14_NODE_4	71884	72510	-	627	1	627	624.00294	99.522	0.00478	1
AG-916-M14	AG-899-C09	AG-916-M14_01074	AG-916-M14_NODE_4	72470	73177	-	708	1	708	703.00152	99.294	0.00706	1
AG-916-M14	AG-899-C09	AG-916-M14_01075	AG-916-M14_NODE_4	73164	73469	-	306	1	306	303.99876	99.346	0.00654	1
AG-916-M14	AG-899-C09	AG-916-M14_01076	AG-916-M14_NODE_4	73441	75138	-	1698	1	1698	1690.00242	99.529	0.00471	1
AG-916-M14	AG-899-C09	AG-916-M14_01077	AG-916-M14_NODE_4	75207	76505	-	1299	1	1299	1296.99954	99.846	0.00154	1
AG-916-M14	AG-899-C09	AG-916-M14_01078	AG-916-M14_NODE_4	76510	77226	-	717	1	717	697.9995	97.35	0.0265	1
AG-916-M14	AG-899-C09	AG-916-M14_01079	AG-916-M14_NODE_4	77213	77719	-	507	1	507	478.99839	94.477	0.05523	1
AG-916-M14	AG-899-C09	AG-916-M14_01080	AG-916-M14_NODE_4	77667	78095	-	429	1	429	417.00087	97.203	0.02797	1
AG-916-M14	AG-899-C09	AG-916-M14_01081	AG-916-M14_NODE_4	78088	79035	-	948	1	948	908.00388	95.781	0.04219	1
AG-916-M14	AG-899-C09	AG-916-M14_01082	AG-916-M14_NODE_4	79039	79671	-	633	1	633	611.99706	96.682	0.03318	1
AG-916-M14	AG-899-C09	AG-916-M14_01083	AG-916-M14_NODE_4	79707	80636	+	930	1	930	912.9996	98.172	0.01828	1
AG-916-M14	AG-899-C09	AG-916-M14_01084	AG-916-M14_NODE_4	80633	81388	-	756	1	756	733.00248	96.958	0.03042	1
AG-916-M14	AG-899-C09	AG-916-M14_01085	AG-916-M14_NODE_4	81484	82896	+	1413	1	1413	1380.99555	97.735	0.02265	1
AG-916-M14	AG-899-C09	AG-916-M14_01086	AG-916-M14_NODE_4	82893	87407	+	4515	1	4515	4400.00295	97.453	0.02547	1
AG-916-M14	AG-899-C09	AG-916-M14_01087	AG-916-M14_NODE_4	87404	88129	-	726	1	726	716.00298	98.623	0.01377	1
AG-916-M14	AG-899-C09	AG-916-M14_01088	AG-916-M14_NODE_4	88177	89217	+	1041	1	1041	1038.00192	99.712	0.00288	1
AG-916-M14	AG-899-C09	AG-916-M14_01089	AG-916-M14_NODE_4	89214	90122	+	909	1	909	905.0004	99.56	0.0044	1
AG-916-M14	AG-899-C09	AG-916-M14_01090	AG-916-M14_NODE_4	90237	90782	+	546	1	546	545.00082	99.817	0.00183	1
AG-916-M14	AG-899-C09	AG-916-M14_01091	AG-916-M14_NODE_4	91094	91453	+	360	1	360	358.9992	99.722	0.00278	1
AG-916-M14	AG-899-C09	AG-916-M14_01092	AG-916-M14_NODE_4	91462	92511	+	1050	1	1050	1042.9965	99.333	0.00667	1
AG-916-M14	AG-899-C09	AG-916-M14_01093	AG-916-M14_NODE_4	92511	94904	+	2394	1	2394	2377.0026	99.29	0.0071	1
AG-916-M14	AG-899-C09	AG-916-M14_01094	AG-916-M14_NODE_4	94904	96703	+	1800	1	1783	1697.00591	95.177	0.04823	1
AG-916-M14	AG-899-C09	AG-916-M14_01099	AG-916-M14_NODE_4	99050	99361	+	312	1	234	208.99944	89.316	0.10684	1
AG-916-M14	AG-899-C09	AG-916-M14_01100	AG-916-M14_NODE_4	99358	100332	-	975	1	976	923.99872	94.672	0.05328	1
AG-916-M14	AG-899-C09	AG-916-M14_01101	AG-916-M14_NODE_4	100329	101291	-	963	1	963	945.00153	98.131	0.01869	1
AG-916-M14	AG-899-C09	AG-916-M14_01102	AG-916-M14_NODE_4	101313	101687	-	375	1	375	367.00125	97.867	0.02133	1
AG-916-M14	AG-899-C09	AG-916-M14_01103	AG-916-M14_NODE_4	101764	103068	-	1305	1	1305	1265.00175	96.935	0.03065	1
AG-916-M14	AG-899-C09	AG-916-M14_01104	AG-916-M14_NODE_4	103147	104028	-	882	1	882	869.99598	98.639	0.01361	1
AG-916-M14	AG-899-C09	AG-916-M14_01105	AG-916-M14_NODE_4	104047	106521	-	2475	1	2475	2432.00925	98.263	0.01737	1
AG-916-M14	AG-899-C09	AG-916-M14_01106	AG-916-M14_NODE_4	106585	107106	-	522	1	522	520.00074	99.617	0.00383	1
AG-916-M14	AG-899-C09	AG-916-M14_01107	AG-916-M14_NODE_4	107103	110081	-	2979	1	2979	2963.00277	99.463	0.00537	1
AG-916-M14	AG-899-C09	AG-916-M14_01108	AG-916-M14_NODE_4	110078	110428	-	351	1	351	346.9986	98.86	0.0114	1
AG-916-M14	AG-899-C09	AG-916-M14_01109	AG-916-M14_NODE_4	110435	111685	-	1251	1	1251	1233.99891	98.641	0.01359	1
AG-916-M14	AG-899-C09	AG-916-M14_01110	AG-916-M14_NODE_4	111714	112544	-	831	1	831	813.99774	97.954	0.02046	1
AG-916-M14	AG-899-C09	AG-916-M14_01111	AG-916-M14_NODE_4	112545	113627	-	1083	1	1083	1059.00072	97.784	0.02216	1
AG-916-M14	AG-899-C09	AG-916-M14_01112	AG-916-M14_NODE_4	113628	114554	-	927	1	927	875.99646	94.498	0.05502	1
AG-916-M14	AG-899-C09	AG-916-M14_01113	AG-916-M14_NODE_4	114646	115653	+	1008	1	1008	959.00112	95.139	0.04861	1
AG-916-M14	AG-899-C09	AG-916-M14_01114	AG-916-M14_NODE_4	115643	116308	-	666	1	666	644.00202	96.697	0.03303	1
AG-916-M14	AG-899-C09	AG-916-M14_01115	AG-916-M14_NODE_4	116305	117330	-	1026	1	1026	1002.99708	97.758	0.02242	1
AG-916-M14	AG-899-C09	AG-916-M14_01116	AG-916-M14_NODE_4	117327	118244	-	918	1	918	839.99754	91.503	0.08497	1
AG-916-M14	AG-899-C09	AG-916-M14_01117	AG-916-M14_NODE_4	118241	118699	-	459	1	461	422.99977	91.757	0.08243	1
AG-916-M14	AG-899-C09	AG-916-M14_01121	AG-916-M14_NODE_4	121436	122428	-	993	1	793	571.99883	72.131	0.27869	1
AG-916-M14	AG-899-C09	AG-916-M14_01122	AG-916-M14_NODE_4	122503	123948	+	1446	1	1456	1127.00224	77.404	0.22596	1
AG-916-M14	AG-899-C09	AG-916-M14_01123	AG-916-M14_NODE_4	123978	124595	+	618	1	552	430.00248	77.899	0.22101	1
AG-916-M14	AG-899-C09	AG-916-M14_01124	AG-916-M14_NODE_4	124592	125356	-	765	1	739	568.00279	76.861	0.23139	1
AG-916-M14	AG-899-C09	AG-916-M14_01126	AG-916-M14_NODE_4	126513	127547	-	1035	1	1050	809.004	77.048	0.22952	1
AG-916-M14	AG-899-C09	AG-916-M14_01127	AG-916-M14_NODE_4	127627	129099	-	1473	1	1470	1348.0047	91.701	0.08299	1
AG-916-M14	AG-899-C09	AG-916-M14_01128	AG-916-M14_NODE_4	129099	130037	-	939	1	939	934.99986	99.574	0.00426	1
AG-916-M14	AG-899-C09	AG-916-M14_01129	AG-916-M14_NODE_4	130030	130863	-	834	1	834	828.00354	99.281	0.00719	1
AG-916-M14	AG-899-C09	AG-916-M14_01130	AG-916-M14_NODE_4	130903	131946	-	1044	1	1044	1037.0052	99.33	0.0067	1
AG-916-M14	AG-899-C09	AG-916-M14_01131	AG-916-M14_NODE_4	132023	132985	+	963	1	963	958.00203	99.481	0.00519	1
AG-916-M14	AG-899-C09	AG-916-M14_01132	AG-916-M14_NODE_4	133077	134663	+	1587	1	1587	1580.00133	99.559	0.00441	1
AG-916-M14	AG-899-C09	AG-916-M14_01133	AG-916-M14_NODE_4	134667	135455	+	789	1	789	759.99636	96.324	0.03676	1
AG-916-M14	AG-899-C09	AG-916-M14_01134	AG-916-M14_NODE_4	135465	136286	-	822	1	822	803.9982	97.81	0.0219	1
AG-916-M14	AG-899-C09	AG-916-M14_01135	AG-916-M14_NODE_4	136353	137357	-	1005	1	1005	975.9957	97.114	0.02886	1
AG-916-M14	AG-899-C09	AG-916-M14_01136	AG-916-M14_NODE_4	137474	138385	+	912	1	912	901.00128	98.794	0.01206	1
AG-916-M14	AG-899-C09	AG-916-M14_01137	AG-916-M14_NODE_4	138378	139199	+	822	1	822	822.0	100.0	0.0	1
AG-916-M14	AG-899-C09	AG-916-M14_01138	AG-916-M14_NODE_4	139200	140957	-	1758	1	1758	1721.99616	97.952	0.02048	1
AG-916-M14	AG-899-C09	AG-916-M14_01139	AG-916-M14_NODE_4	141007	142050	+	1044	1	1044	1032.00444	98.851	0.01149	1
AG-916-M14	AG-899-C09	AG-916-M14_01140	AG-916-M14_NODE_4	142138	143646	+	1509	1	1509	1504.00521	99.669	0.00331	1
AG-916-M14	AG-899-C09	AG-916-M14_01141	AG-916-M14_NODE_4	143643	144683	+	1041	1	1041	1035.00384	99.424	0.00576	1
AG-916-M14	AG-899-C09	AG-916-M14_01142	AG-916-M14_NODE_4	144683	145717	+	1035	1	1035	1017.00135	98.261	0.01739	1
AG-916-M14	AG-899-C09	AG-916-M14_01143	AG-916-M14_NODE_4	145794	146597	+	804	1	804	795.00324	98.881	0.01119	1
AG-916-M14	AG-899-C09	AG-916-M14_01144	AG-916-M14_NODE_4	146598	147887	+	1290	1	1290	1282.9953	99.457	0.00543	1
AG-916-M14	AG-899-C09	AG-916-M14_01145	AG-916-M14_NODE_4	147887	148891	+	1005	1	1005	999.00015	99.403	0.00597	1
AG-916-M14	AG-899-C09	AG-916-M14_01146	AG-916-M14_NODE_4	148879	149862	+	984	1	984	974.9964	99.085	0.00915	1
AG-916-M14	AG-899-C09	AG-916-M14_01147	AG-916-M14_NODE_4	149865	150092	+	228	1	228	228.0	100.0	0.0	1
AG-916-M14	AG-899-C09	AG-916-M14_01148	AG-916-M14_NODE_4	150117	151574	+	1458	1	1458	1449.00414	99.383	0.00617	1
AG-916-M14	AG-899-C09	AG-916-M14_01149	AG-916-M14_NODE_4	151584	152741	+	1158	1	1158	1155.99666	99.827	0.00173	1
AG-916-M14	AG-899-C09	AG-916-M14_01150	AG-916-M14_NODE_4	152775	153737	+	963	1	963	942.99849	97.923	0.02077	1
AG-916-M14	AG-899-C09	AG-916-M14_01151	AG-916-M14_NODE_4	153738	154580	+	843	1	843	834.99993	99.051	0.00949	1
AG-916-M14	AG-899-C09	AG-916-M14_01152	AG-916-M14_NODE_4	154577	155407	+	831	1	831	819.99756	98.676	0.01324	1
AG-916-M14	AG-899-C09	AG-916-M14_01153	AG-916-M14_NODE_5	69	785	+	717	1	717	712.99914	99.442	0.00558	1
AG-916-M14	AG-899-C09	AG-916-M14_01154	AG-916-M14_NODE_5	772	1638	+	867	1	867	861.99741	99.423	0.00577	1
AG-916-M14	AG-899-C09	AG-916-M14_01155	AG-916-M14_NODE_5	1638	2225	+	588	1	588	576.99852	98.129	0.01871	1
AG-916-M14	AG-899-C09	AG-916-M14_01156	AG-916-M14_NODE_5	2290	3792	+	1503	1	1502	1377.00356	91.678	0.08322	1
AG-916-M14	AG-899-C09	AG-916-M14_01157	AG-916-M14_NODE_5	3776	4837	+	1062	1	1046	948.00026	90.631	0.09369	1
AG-916-M14	AG-899-C09	AG-916-M14_01158	AG-916-M14_NODE_5	4834	5703	+	870	1	868	718.99912	82.834	0.17166	1
AG-916-M14	AG-899-C09	AG-916-M14_01159	AG-916-M14_NODE_5	5796	6902	+	1107	1	1010	803.0005	79.505	0.20495	1
AG-916-M14	AG-899-C09	AG-916-M14_01160	AG-916-M14_NODE_5	6923	7348	-	426	1	426	424.9989	99.765	0.00235	1
AG-916-M14	AG-899-C09	AG-916-M14_01161	AG-916-M14_NODE_5	7372	8202	+	831	1	831	830.0028	99.88	0.0012	1
